编码,名称,上级编码,上级名称,起始日期,终止日期,别名编码,别名名称,级别
500382,合川市,500000,重庆市,31/12/2002,31/12/2006,500382,合川市,地级市（区）
500383,永川市,500000,重庆市,31/12/2002,31/12/2006,500383,永川市,地级市（区）
500384,南川市,500000,重庆市,31/12/2002,31/12/2006,500384,南川市,地级市（区）
500385,黔江地区,500000,重庆市,01/01/1949,01/01/2008,500114,黔江区,地级市（区）
500386,双桥区,500000,重庆市,31/12/2002,31/10/2011,500111,大足区,地级市（区）
500387,万盛区,500000,重庆市,31/12/2002,31/10/2011,500110,綦江区,地级市（区）
500388,万县市,500000,重庆市,01/01/2000,01/01/2009,500388,万县市,地级市（区）
500389,铜梁区,500000,重庆市,01/01/2000,01/01/2009,500389,铜梁区,地级市（区）
500390,黔江土家族苗族自治县,500000,重庆市,01/01/2000,01/01/2009,500390,黔江土家族苗族自治县,地级市（区）
510000,四川省,510000,四川省,31/12/2002,31/08/2013,510000,四川省,省
510100,成都市,510000,四川省,31/12/2002,31/08/2013,510100,成都市,副省级城市
510104,锦江区,510100,成都市,31/12/2002,31/08/2013,510104,锦江区,区县
510105,青羊区,510100,成都市,31/12/2002,31/08/2013,510105,青羊区,区县
510106,金牛区,510100,成都市,31/12/2002,31/08/2013,510106,金牛区,区县
510107,武侯区,510100,成都市,31/12/2002,31/08/2013,510107,武侯区,区县
510108,成华区,510100,成都市,31/12/2002,31/08/2013,510108,成华区,区县
510112,龙泉驿区,510100,成都市,31/12/2002,31/08/2013,510112,龙泉驿区,区县
510113,青白江区,510100,成都市,31/12/2002,31/08/2013,510113,青白江区,区县
510114,新都区,510100,成都市,31/12/2002,31/08/2013,510114,新都区,区县
510115,温江区,510100,成都市,31/12/2002,31/08/2013,510115,温江区,区县
510121,金堂县,510100,成都市,31/12/2002,31/08/2013,510121,金堂县,区县
510122,双流县,510100,成都市,31/12/2002,31/08/2013,510122,双流县,区县
510123,温江县,510100,成都市,31/12/2002,31/12/2003,510123,温江县,区县
510124,郫县,510100,成都市,31/12/2002,31/08/2013,510124,郫县,区县
510125,新都县,510100,成都市,01/11/2000,01/11/2000,510125,新都县,区县
510129,大邑县,510100,成都市,31/12/2002,31/08/2013,510129,大邑县,区县
510131,蒲江县,510100,成都市,31/12/2002,31/08/2013,510131,蒲江县,区县
510132,新津县,510100,成都市,31/12/2002,31/08/2013,510132,新津县,区县
510181,都江堰市,510100,成都市,31/12/2002,31/08/2013,510181,都江堰市,区县
510182,彭州市,510100,成都市,31/12/2002,31/08/2013,510182,彭州市,区县
510183,邛崃市,510100,成都市,31/12/2002,31/08/2013,510183,邛崃市,区县
510184,崇州市,510100,成都市,31/12/2002,31/08/2013,510184,崇州市,区县
510200,重庆市（直辖前）,510000,四川省,01/11/2000,01/11/2000,510200,重庆市（直辖前）,副省级城市
510300,自贡市,510000,四川省,31/12/2002,31/08/2013,510300,自贡市,地级市（区）
510302,自流井区,510300,自贡市,31/12/2002,31/08/2013,510302,自流井区,区县
510303,贡井区,510300,自贡市,31/12/2002,31/08/2013,510303,贡井区,区县
510304,大安区,510300,自贡市,31/12/2002,31/08/2013,510304,大安区,区县
510311,沿滩区,510300,自贡市,31/12/2002,31/08/2013,510311,沿滩区,区县
510321,荣县,510300,自贡市,31/12/2002,31/08/2013,510321,荣县,区县
510322,富顺县,510300,自贡市,31/12/2002,31/08/2013,510322,富顺县,区县
510400,攀枝花市,510000,四川省,31/12/2002,31/08/2013,510400,攀枝花市,地级市（区）
510402,东区,510400,攀枝花市,31/12/2002,31/08/2013,510402,东区,区县
510403,西区,510400,攀枝花市,31/12/2002,31/08/2013,510403,西区,区县
510411,仁和区,510400,攀枝花市,31/12/2002,31/08/2013,510411,仁和区,区县
510421,米易县,510400,攀枝花市,31/12/2002,31/08/2013,510421,米易县,区县
510422,盐边县,510400,攀枝花市,31/12/2002,31/08/2013,510422,盐边县,区县
510500,泸州市,510000,四川省,31/12/2002,31/08/2013,510500,泸州市,地级市（区）
510502,江阳区,510500,泸州市,31/12/2002,31/08/2013,510502,江阳区,区县
510503,纳溪区,510500,泸州市,31/12/2002,31/08/2013,510503,纳溪区,区县
510504,龙马潭区,510500,泸州市,31/12/2002,31/08/2013,510504,龙马潭区,区县
510521,泸县,510500,泸州市,31/12/2002,31/08/2013,510521,泸县,区县
510522,合江县,510500,泸州市,31/12/2002,31/08/2013,510522,合江县,区县
510524,叙永县,510500,泸州市,31/12/2002,31/08/2013,510524,叙永县,区县
510525,古蔺县,510500,泸州市,31/12/2002,31/08/2013,510525,古蔺县,区县
510600,德阳市,510000,四川省,31/12/2002,31/08/2013,510600,德阳市,地级市（区）
510603,旌阳区,510600,德阳市,31/12/2002,31/08/2013,510603,旌阳区,区县
510623,中江县,510600,德阳市,31/12/2002,31/08/2013,510623,中江县,区县
510626,罗江县,510600,德阳市,31/12/2002,31/08/2013,510626,罗江县,区县
510681,广汉市,510600,德阳市,31/12/2002,31/08/2013,510681,广汉市,区县
510682,什邡市,510600,德阳市,31/12/2002,31/08/2013,510682,什邡市,区县
510683,绵竹市,510600,德阳市,31/12/2002,31/08/2013,510683,绵竹市,区县
510700,绵阳市,510000,四川省,31/12/2002,31/08/2013,510700,绵阳市,地级市（区）
510703,涪城区,510700,绵阳市,31/12/2002,31/08/2013,510703,涪城区,区县
510704,游仙区,510700,绵阳市,31/12/2002,31/08/2013,510704,游仙区,区县
510722,三台县,510700,绵阳市,31/12/2002,31/08/2013,510722,三台县,区县
510723,盐亭县,510700,绵阳市,31/12/2002,31/08/2013,510723,盐亭县,区县
510724,安县,510700,绵阳市,31/12/2002,31/08/2013,510724,安县,区县
510725,梓潼县,510700,绵阳市,31/12/2002,31/08/2013,510725,梓潼县,区县
510726,北川羌族自治县,510700,绵阳市,31/12/2002,31/08/2013,510726,北川羌族自治县,区县
510727,平武县,510700,绵阳市,31/12/2002,31/08/2013,510727,平武县,区县
510728,北川县,510700,绵阳市,31/12/2002,31/12/2003,510726,北川羌族自治县,区县
510781,江油市,510700,绵阳市,31/12/2002,31/08/2013,510781,江油市,区县
510800,广元市,510000,四川省,31/12/2002,31/08/2013,510800,广元市,地级市（区）
510802,利州区,510800,广元市,31/12/2008,31/08/2013,510802,利州区,区县
510803,市中区,510800,广元市,31/12/2002,31/12/2009,510802,利州区,区县
510811,元坝区,510800,广元市,31/12/2002,31/08/2013,510811,元坝区,区县
510812,朝天区,510800,广元市,31/12/2002,31/08/2013,510812,朝天区,区县
510821,旺苍县,510800,广元市,31/12/2002,31/08/2013,510821,旺苍县,区县
510822,青川县,510800,广元市,31/12/2002,31/08/2013,510822,青川县,区县
510823,剑阁县,510800,广元市,31/12/2002,31/08/2013,510823,剑阁县,区县
510824,苍溪县,510800,广元市,31/12/2002,31/08/2013,510824,苍溪县,区县
510900,遂宁市,510000,四川省,31/12/2002,31/08/2013,510900,遂宁市,地级市（区）
510902,市中区,510900,遂宁市,31/12/2002,31/12/2003,510902,市中区,区县
510903,船山区,510900,遂宁市,31/12/2002,31/08/2013,510903,船山区,区县
510904,安居区,510900,遂宁市,31/12/2002,31/08/2013,510904,安居区,区县
510921,蓬溪县,510900,遂宁市,31/12/2002,31/08/2013,510921,蓬溪县,区县
510922,射洪县,510900,遂宁市,31/12/2002,31/08/2013,510922,射洪县,区县
510923,大英县,510900,遂宁市,31/12/2002,31/08/2013,510923,大英县,区县
511000,内江市,510000,四川省,31/12/2002,31/08/2013,511000,内江市,地级市（区）
511002,市中区,511000,内江市,31/12/2002,31/08/2013,511002,市中区,区县
511011,东兴区,511000,内江市,31/12/2002,31/08/2013,511011,东兴区,区县
511024,威远县,511000,内江市,31/12/2002,31/08/2013,511024,威远县,区县
511025,资中县,511000,内江市,31/12/2002,31/08/2013,511025,资中县,区县
511028,隆昌县,511000,内江市,31/12/2002,31/08/2013,511028,隆昌县,区县
511100,乐山市,510000,四川省,31/12/2002,31/08/2013,511100,乐山市,地级市（区）
511102,市中区,511100,乐山市,31/12/2002,31/08/2013,511102,市中区,区县
511111,沙湾区,511100,乐山市,31/12/2002,31/08/2013,511111,沙湾区,区县
511112,五通桥区,511100,乐山市,31/12/2002,31/08/2013,511112,五通桥区,区县
511113,金口河区,511100,乐山市,31/12/2002,31/08/2013,511113,金口河区,区县
511123,犍为县,511100,乐山市,31/12/2002,31/08/2013,511123,犍为县,区县
511124,井研县,511100,乐山市,31/12/2002,31/08/2013,511124,井研县,区县
511126,夹江县,511100,乐山市,31/12/2002,31/08/2013,511126,夹江县,区县
511129,沐川县,511100,乐山市,31/12/2002,31/08/2013,511129,沐川县,区县
511132,峨边彝族自治县,511100,乐山市,31/12/2002,31/08/2013,511132,峨边彝族自治县,区县
511133,马边彝族自治县,511100,乐山市,31/12/2002,31/08/2013,511133,马边彝族自治县,区县
511181,峨眉山市,511100,乐山市,31/12/2002,31/08/2013,511181,峨眉山市,区县
511300,南充市,510000,四川省,31/12/2002,31/08/2013,511300,南充市,地级市（区）
511302,顺庆区,511300,南充市,31/12/2002,31/08/2013,511302,顺庆区,区县
511303,高坪区,511300,南充市,31/12/2002,31/08/2013,511303,高坪区,区县
511304,嘉陵区,511300,南充市,31/12/2002,31/08/2013,511304,嘉陵区,区县
511321,南部县,511300,南充市,31/12/2002,31/08/2013,511321,南部县,区县
511322,营山县,511300,南充市,31/12/2002,31/08/2013,511322,营山县,区县
511323,蓬安县,511300,南充市,31/12/2002,31/08/2013,511323,蓬安县,区县
511324,仪陇县,511300,南充市,31/12/2002,31/08/2013,511324,仪陇县,区县
511325,西充县,511300,南充市,31/12/2002,31/08/2013,511325,西充县,区县
511381,阆中市,511300,南充市,31/12/2002,31/08/2013,511381,阆中市,区县
511400,眉山市,510000,四川省,31/12/2002,31/08/2013,511400,眉山市,地级市（区）
511402,东坡区,511400,眉山市,31/12/2002,31/08/2013,511402,东坡区,区县
511421,仁寿县,511400,眉山市,31/12/2002,31/08/2013,511421,仁寿县,区县
511422,彭山县,511400,眉山市,31/12/2002,31/08/2013,511422,彭山县,区县
511423,洪雅县,511400,眉山市,31/12/2002,31/08/2013,511423,洪雅县,区县
511424,丹棱县,511400,眉山市,31/12/2002,31/08/2013,511424,丹棱县,区县
511425,青神县,511400,眉山市,31/12/2002,31/08/2013,511425,青神县,区县
511500,宜宾市,510000,四川省,31/12/2002,31/08/2013,511500,宜宾市,地级市（区）
511502,翠屏区,511500,宜宾市,31/12/2002,31/08/2013,511502,翠屏区,区县
511503,南溪区,511500,宜宾市,31/10/2010,31/08/2013,511503,南溪区,区县
511521,宜宾县,511500,宜宾市,31/12/2002,31/08/2013,511521,宜宾县,区县
511522,南溪县,511500,宜宾市,31/12/2002,31/10/2011,511522,南溪县,区县
511523,江安县,511500,宜宾市,31/12/2002,31/08/2013,511523,江安县,区县
511524,长宁县,511500,宜宾市,31/12/2002,31/08/2013,511524,长宁县,区县
511525,高县,511500,宜宾市,31/12/2002,31/08/2013,511525,高县,区县
511526,珙县,511500,宜宾市,31/12/2002,31/08/2013,511526,珙县,区县
511527,筠连县,511500,宜宾市,31/12/2002,31/08/2013,511527,筠连县,区县
511528,兴文县,511500,宜宾市,31/12/2002,31/08/2013,511528,兴文县,区县
511529,屏山县,511500,宜宾市,31/12/2002,31/08/2013,511529,屏山县,区县
511600,广安市,510000,四川省,31/12/2002,31/08/2013,511600,广安市,地级市（区）
511602,广安区,511600,广安市,31/12/2002,31/08/2013,511602,广安区,区县
511603,前锋区,511600,广安市,31/10/2012,31/08/2013,511603,前锋区,区县
511621,岳池县,511600,广安市,31/12/2002,31/08/2013,511621,岳池县,区县
511622,武胜县,511600,广安市,31/12/2002,31/08/2013,511622,武胜县,区县
511623,邻水县,511600,广安市,31/12/2002,31/08/2013,511623,邻水县,区县
511681,华蓥市,511600,广安市,31/12/2003,31/08/2013,511681,华蓥市,区县
511682,华莹市,511600,广安市,31/12/2002,31/12/2004,511681,华蓥市,区县
511700,达州市,510000,四川省,31/12/2002,31/08/2013,511700,达州市,地级市（区）
511702,通川区,511700,达州市,31/12/2002,31/08/2013,511702,通川区,区县
511703,达川区,511700,达州市,31/10/2012,31/08/2013,511703,达川区,区县
511721,达县,511700,达州市,31/12/2002,31/08/2013,511721,达县,区县
511722,宣汉县,511700,达州市,31/12/2002,31/08/2013,511722,宣汉县,区县
511723,开江县,511700,达州市,31/12/2002,31/08/2013,511723,开江县,区县
511724,大竹县,511700,达州市,31/12/2002,31/08/2013,511724,大竹县,区县
511725,渠县,511700,达州市,31/12/2002,31/08/2013,511725,渠县,区县
511781,万源市,511700,达州市,31/12/2002,31/08/2013,511781,万源市,区县
511800,雅安市,510000,四川省,31/12/2002,31/08/2013,511800,雅安市,地级市（区）
511802,雨城区,511800,雅安市,31/12/2002,31/08/2013,511802,雨城区,区县
511803,名山区,511800,雅安市,31/10/2011,31/08/2013,511803,名山区,区县
511821,名山县,511800,雅安市,31/12/2002,31/10/2012,511821,名山县,区县
511822,荥经县,511800,雅安市,31/12/2002,31/08/2013,511822,荥经县,区县
511823,汉源县,511800,雅安市,31/12/2002,31/08/2013,511823,汉源县,区县
511824,石棉县,511800,雅安市,31/12/2002,31/08/2013,511824,石棉县,区县
511825,天全县,511800,雅安市,31/12/2002,31/08/2013,511825,天全县,区县
511826,芦山县,511800,雅安市,31/12/2002,31/08/2013,511826,芦山县,区县
511827,宝兴县,511800,雅安市,31/12/2002,31/08/2013,511827,宝兴县,区县
511900,巴中市,510000,四川省,31/12/2002,31/08/2013,511900,巴中市,地级市（区）
511902,巴州区,511900,巴中市,31/12/2002,31/08/2013,511902,巴州区,区县
511903,恩阳区,511900,巴中市,31/10/2012,31/08/2013,511903,恩阳区,区县
511921,通江县,511900,巴中市,31/12/2002,31/08/2013,511921,通江县,区县
511922,南江县,511900,巴中市,31/12/2002,31/08/2013,511922,南江县,区县
511923,平昌县,511900,巴中市,31/12/2002,31/08/2013,511923,平昌县,区县
512000,资阳市,510000,四川省,31/12/2002,31/08/2013,512000,资阳市,地级市（区）
512002,雁江区,512000,资阳市,31/12/2002,31/08/2013,512002,雁江区,区县
512021,安岳县,512000,资阳市,31/12/2002,31/08/2013,512021,安岳县,区县
512022,乐至县,512000,资阳市,31/12/2002,31/08/2013,512022,乐至县,区县
512081,简阳市,512000,资阳市,31/12/2002,31/08/2013,512081,简阳市,区县
513000,达川地区,510000,四川省,05/07/1993,20/06/1999,511700,达州市,地级市（区）
513100,雅安地区,510000,四川省,01/01/1981,14/06/2000,511800,雅安市,地级市（区）
513200,阿坝藏族羌族自治州,510000,四川省,31/12/2002,31/08/2013,513200,阿坝藏族羌族自治州,地级市（区）
513221,汶川县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513221,汶川县,区县
513222,理县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513222,理县,区县
513223,茂县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513223,茂县,区县
513224,松潘县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513224,松潘县,区县
513225,九寨沟县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513225,九寨沟县,区县
513226,金川县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513226,金川县,区县
513227,小金县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513227,小金县,区县
513228,黑水县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513228,黑水县,区县
513229,马尔康县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513229,马尔康县,区县
513230,壤塘县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513230,壤塘县,区县
513231,阿坝县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513231,阿坝县,区县
513232,若尔盖县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513232,若尔盖县,区县
513233,红原县,513200,阿坝藏族羌族自治州,31/12/2002,31/08/2013,513233,红原县,区县
513300,甘孜藏族自治州,510000,四川省,31/12/2002,31/08/2013,513300,甘孜藏族自治州,地级市（区）
513321,康定县,513300,甘孜藏族自治州,31/12/2002,31/08/2013,513321,康定县,区县
513322,泸定县,513300,甘孜藏族自治州,31/12/2002,31/08/2013,513322,泸定县,区县
513323,丹巴县,513300,甘孜藏族自治州,31/12/2002,31/08/2013,513323,丹巴县,区县
513324,九龙县,513300,甘孜藏族自治州,31/12/2002,31/08/2013,513324,九龙县,区县
513325,雅江县,513300,甘孜藏族自治州,31/12/2002,31/08/2013,513325,雅江县,区县
513326,道孚县,513300,甘孜藏族自治州,31/12/2002,31/08/2013,513326,道孚县,区县
513327,炉霍县,513300,甘孜藏族自治州,31/12/2002,31/08/2013,513327,炉霍县,区县
513328,甘孜县,513300,甘孜藏族自治州,31/12/2002,31/08/2013,513328,甘孜县,区县
513329,新龙县,513300,甘孜藏族自治州,31/12/2002,31/08/2013,513329,新龙县,区县
